23428,False,unknown,Animalia,Vertebrata,Reptilia ,Ornithischia, Ceratopsia gen. sp.
20031,False,"(Linnaeus, 1758)",Animalia,Vertebrata,Aves,Passeriformes,Icteridae,Dolichonyx, Dolichonyx oryzivorus
21207,False,"Swainson, 1832",Animalia,Vertebrata,Aves,Passeriformes,Emberizidae,Zonotrichia, Zonotrichia sp.
23849,False,"Miller, 1754",Plantae,Tracheophyta,Spermatophyta,Pan-Coniferae,Coniferae,Pinaceae,?Abies
22582,False,"Vieillot, 1816",Animalia,Vertebrata,Aves,Passeriformes,Icteridae,?Agelaius
19738,False,"(Linnaeus, 1758)",Animalia,Vertebrata,Aves,Anseriformes,Anatidae,Anatinae,Cairinini,?Aix sponsa
7055,False,"(Linnaeus, 1758)",Animalia,Vertebrata,Mammalia,?Alces alces
13736,False,"Gray, 1821",Animalia,Vertebrata,Mammalia,Artiodactyla,Artiodactyla Incertae sedis,?Alces sp.
13588,True,"Downey, 1970",Animalia,Vertebrata,Mammalia,Lagomorpha,?Aluralagus virginiae
14180,False,"Gray, 1825",Animalia,Vertebrata,?Amphibia
26946,False,"Pfitzer, 1871",Algae,Bacillariophyta,Pennales,Anomoeoneidaceae,?Anomoeoneis sp.
19512,False,"Vigors, 1825",Animalia,Vertebrata,Aves,Anseriformes,Anatidae,?Anserinae
13838,False,"Ord, 1818",Animalia,Vertebrata,Mammalia,Artiodactyla,Antilocapridae,?Antilocapra sp.
21196,False,"(Vigors, 1839)",Animalia,Vertebrata,Aves,Passeriformes,Corvidae,?Aphelocoma californica
14191,True,"Dice, 1929",Animalia,Vertebrata,Mammalia,Lagomorpha,Leporidae,?Archaeolaginae
14179,False,"Owen, 1848",Animalia,Vertebrata,Mammalia,?Artiodactyla
20797,False,"Linnaeus, 1758",Animalia,Vertebrata,?Aves
13745,True,"Coues, 1887",Animalia,Vertebrata,Mammalia,Carnivora,Procyonidae,?Bassariscus sp.
15313,True,"Leidy, 1852"
7056,True,"Leidy, 1852",Animalia,Vertebrata,Mammalia,?Bison bison antiquus
